FailedAttempts,Longitude,TransactionType,IPAddress,AvgTransactionAmount,UnusualAmount,Day,BankName,PhoneNumber,Month,UnusualLocation,UserID,Amount,TransactionFrequency,NewDevice,MerchantCategory,TransactionID,DeviceID,Weekday,Latitude,Hour,FraudFlag
0.25,0.617563825070366,1,7484,0.4386141624539131,0,0.3,1,248562746,1.0,0,1771,0.0671676876477955,2,0,4,712572137729,2899,0.3333333333333333,0.2115517454072616,0.5652173913043478,0
0.25,0.2520743384868671,0,5042,0.7877852485941372,1,0.3,3,3229778905,1.0,0,8315,0.9608679473277768,0,0,1,478844467831,7324,0.3333333333333333,0.0891305721334977,0.9565217391304348,0
1.0,0.507636534277389,1,9253,0.6503097799232203,1,0.9666666666666668,5,910198231136,1.0,1,2123,0.7373340989024619,1,0,5,261799217449,286,0.1666666666666666,0.8332228908967647,0.3913043478260869,0
0.0,0.299208255114182,1,6389,0.5022015680045452,1,0.2,4,910247156044,0.0,0,6680,0.2116861993493995,0,0,1,468253045030,803,1.0,0.7530488891852543,0.9565217391304348,0
0.75,0.9346879801587278,1,7751,0.8311694417159627,0,0.5333333333333334,2,5657492555,0.6666666666666667,1,4555,0.9563745633655164,0,1,3,927030580052,5405,0.6666666666666666,0.6923276653441358,0.6956521739130435,0
0.5,0.7505588532096754,0,8610,0.2285839746654637,0,0.6666666666666667,2,818355309,0.1666666666666666,1,5134,0.796420297451615,0,1,5,675038608619,8652,0.3333333333333333,0.8625274369575122,0.6521739130434783,0
0.0,0.3846606757131807,1,9426,0.1082059171266187,1,0.9333333333333336,4,918151201154,1.0,1,1507,0.0099700707818008,0,0,1,195404132494,2835,0.0,0.3243732231965236,0.3478260869565217,0
0.75,0.4999367959208581,1,1359,0.5638734793576743,0,0.2,1,2666642382,0.8333333333333334,0,1890,0.9333914845772496,0,0,0,344761064243,692,0.6666666666666666,0.468220740394981,0.4347826086956521,0
0.5,0.9634046256585168,0,7328,0.8404798437997003,0,0.0666666666666667,1,2025106328,0.3333333333333333,1,2515,0.8185641177482664,1,1,0,609952584161,9847,1.0,0.8251806754909479,0.6086956521739131,1
0.25,0.4776812621747511,1,3080,0.2323189382860778,0,0.1333333333333333,3,5185986762,0.5,1,8051,0.3539190070541727,2,1,2,725545718833,2750,0.6666666666666666,0.8638038764600628,1.0,0
0.25,0.0676845445420548,0,1175,0.2743117724372888,1,0.2333333333333333,3,9241227461,0.1666666666666666,1,8761,0.4730036851350215,1,1,2,789720835945,5562,0.4999999999999999,0.6030740061569921,0.8695652173913043,0
0.0,0.0658001509602823,0,1187,0.3245577358958611,1,0.3666666666666667,3,9819911255,0.6666666666666667,0,4403,0.4782733081789191,1,1,0,244820715129,1590,1.0,0.0905680130919436,0.6521739130434783,0
0.0,0.7828466882225129,1,7518,0.6821549959889651,0,0.9000000000000001,2,916282725191,0.3333333333333333,1,484,0.5872638772742004,2,0,4,596851901789,1475,0.4999999999999999,0.3142718384289667,0.3913043478260869,0
0.5,0.911494709729818,1,1624,0.8954750325584,0,0.6000000000000001,1,6807452145,1.0,0,7742,0.6756220916042142,1,0,6,902672044882,5793,0.6666666666666666,0.1325655402927349,0.7391304347826086,0
0.25,0.4810786699866019,0,183,0.589758157604662,0,0.7333333333333334,4,619666372,1.0,1,5489,0.3132334759105805,0,0,1,619016629178,2292,0.1666666666666666,0.3372760282954911,0.8260869565217391,0
0.25,0.3374435713334143,0,8458,0.4738382502685693,1,0.6333333333333334,3,913327608905,0.5,1,9235,0.2803883596147613,1,0,5,108180351264,8464,0.8333333333333333,0.4663765267451293,0.6086956521739131,0
0.25,0.4679834704032935,0,1274,0.7541925816860751,0,0.0333333333333333,0,918647151245,0.6666666666666667,1,6094,0.9116187785838038,0,1,2,700324036864,5973,0.4999999999999999,0.712508460307405,0.9565217391304348,0
0.75,0.1764395172465683,1,7399,0.1421466738418512,0,0.9000000000000001,3,7913278810,0.3333333333333333,0,7438,0.6207501910588461,2,0,3,378872351267,5780,0.4999999999999999,0.3518815223552161,0.6086956521739131,0
0.5,0.0719877918327128,1,4282,0.090159261089361,0,0.2333333333333333,4,910403585489,1.0,0,2921,0.9438877174169644,2,1,5,925721689410,4735,0.0,0.9938935473832784,0.0434782608695651,0
0.75,0.8019635504299392,0,2378,0.9521306497076244,1,0.9000000000000001,4,1937277080,0.1666666666666666,1,4072,0.8427735742608723,1,1,4,894536118678,8751,0.3333333333333333,0.9504456650996344,0.3913043478260869,0
1.0,0.5962922597845304,0,578,0.0728097849245105,0,0.0333333333333333,3,919853348521,0.6666666666666667,1,4509,0.9136694101783348,0,1,6,912181086603,6651,0.4999999999999999,0.9339257687904956,0.3043478260869565,0
1.0,0.0231042682845436,0,3400,0.3192413642719822,1,0.9000000000000001,1,913248019866,0.5,1,8389,0.8427045530023247,2,1,0,779357837947,1522,1.0,0.6348217472965914,0.217391304347826,0
0.5,0.0337558897977437,1,9221,0.5999257808514596,1,1.0,4,6474217284,0.0,1,6230,0.2979487682206119,2,1,3,265792619054,7405,0.3333333333333333,0.4360461107591771,0.5217391304347826,0
0.25,0.3129657869984334,1,3294,0.432655625151289,1,1.0,3,917747910574,1.0,0,2341,0.91184084698087,1,0,5,808639465763,871,0.3333333333333333,0.5594252269974105,0.0869565217391304,0
0.25,0.8032726720204724,0,5882,0.8250758695743503,1,0.8666666666666667,0,8691421520,0.8333333333333334,1,4086,0.345877530279326,1,1,2,712935292204,6320,0.4999999999999999,0.7346921114926817,0.6521739130434783,1
1.0,0.9920419420730162,0,9083,0.8157034514904844,1,0.8333333333333335,4,911484855365,0.3333333333333333,1,1345,0.492570711779228,1,0,5,433785038691,8336,0.1666666666666666,0.5576768912746307,0.8695652173913043,0
0.5,0.5455722384649082,1,6511,0.5292925574798297,0,0.6666666666666667,0,9282395466,0.3333333333333333,1,2482,0.967199897568451,0,1,1,181734509290,6345,0.4999999999999999,0.4070687410395758,0.9565217391304348,0
0.75,0.4287774174240712,0,7009,0.5033048526519842,0,0.5000000000000001,3,916232870152,0.6666666666666667,1,5854,0.6365530583419694,1,0,2,127570448295,5477,0.4999999999999999,0.4216364346125206,0.3478260869565217,0
0.25,0.9183271841670856,1,2260,0.5352861038147841,1,0.1333333333333333,3,5149450019,0.8333333333333334,0,6489,0.827907995662664,1,0,1,465501908062,332,0.3333333333333333,0.3532580213160848,0.9565217391304348,0
0.25,0.9428966458778772,0,9216,0.9889881589450076,0,0.2333333333333333,3,5410876815,0.0,1,2758,0.5065960315777259,2,1,5,385969921769,9465,0.0,0.7173613620956001,0.4782608695652173,0
0.25,0.0835526923572318,0,2182,0.842245299287216,0,0.7666666666666667,2,2875115668,0.1666666666666666,1,5939,0.2541532792099966,0,0,4,947711230751,1528,0.8333333333333333,0.825048158459196,0.1739130434782608,0
1.0,0.1228190394416205,0,7687,0.2677550808108492,1,0.4,4,6417505994,0.1666666666666666,0,1063,0.988796549337196,0,0,3,686856746464,355,0.1666666666666666,0.2903391652496693,0.7826086956521738,0
1.0,0.9051028345216144,0,857,0.2876882235616789,0,0.8666666666666667,5,1058085950,0.3333333333333333,0,350,0.2071618058361975,1,0,3,735389041008,254,0.3333333333333333,0.8028463697084876,0.0434782608695651,0
0.75,0.040087951497915,0,8781,0.3767692064552654,1,0.4666666666666667,1,919707156897,0.0,0,8525,0.4580540806568423,1,1,3,413076985655,1473,0.0,0.8840676824592404,0.5652173913043478,0
1.0,0.2685497360598043,1,5483,0.6843365588321787,0,0.7000000000000001,5,6957877823,0.8333333333333334,0,7644,0.6453017529399054,0,1,6,898241184053,7540,0.8333333333333333,0.2896686699118683,0.8260869565217391,0
0.0,0.3697031927942765,0,8068,0.9492439049274716,0,0.6666666666666667,1,7592318092,0.8333333333333334,0,2997,0.0702646415095849,2,0,4,676180289105,5699,0.6666666666666666,0.1653715505840251,0.6521739130434783,1
1.0,0.2747983710979661,0,4844,0.4879899013945598,1,0.9333333333333336,5,919427048271,0.5,1,2679,0.3608181319846513,0,1,5,264880303562,8705,0.0,0.5497352548928083,0.4347826086956521,0
0.75,0.8941873457357858,1,2238,0.7425145687587397,1,0.8333333333333335,3,3893315322,1.0,1,8655,0.4565686231359258,2,0,1,895426094938,6489,0.6666666666666666,0.7042128913413129,0.6086956521739131,0
0.5,0.6181061497667624,1,2834,0.5334426281980751,0,0.8666666666666667,1,917115884089,1.0,1,6223,0.6058886136930175,2,1,3,154156047961,4074,0.8333333333333333,0.0544593627401949,0.0869565217391304,0
0.0,0.1246645241016754,0,3519,0.7066103054588083,0,0.4666666666666667,1,914161156351,0.5,1,7159,0.1620999267774474,1,1,5,839074405958,9692,0.0,0.9116652941241844,0.3913043478260869,0
0.25,0.0817613123779833,1,5978,0.6352678991179724,0,0.6333333333333334,2,1336896361,0.6666666666666667,1,4008,0.5266302021022475,1,0,5,976467921627,2952,0.0,0.845770154702764,0.6956521739130435,0
0.0,0.7750343845719652,0,4118,0.9563057268775343,1,0.5666666666666668,2,2503637196,0.0,1,5194,0.5088927389636008,2,1,4,393278883064,4070,0.4999999999999999,0.709578354393803,0.6956521739130435,0
0.75,0.028512247260947,1,1795,0.2337263013857575,1,0.3333333333333333,2,2954411576,0.6666666666666667,1,6274,0.4995478607411083,2,1,4,255171916891,6079,0.8333333333333333,0.4056037380944441,0.6956521739130435,0
0.0,0.1043001873037043,1,8573,0.425404754426642,0,0.3666666666666667,4,910490158265,0.5,0,8914,0.574611980489991,2,0,5,798254858090,916,0.6666666666666666,0.5238886879160692,0.0434782608695651,0
0.25,0.8495564262080395,0,4716,0.1978870548601539,1,0.5333333333333334,4,911292068384,0.5,0,3071,0.6737805244015157,0,0,0,832598785027,3170,0.3333333333333333,0.3861951955456272,0.6521739130434783,0
0.75,0.8344035402729493,1,2446,0.9771230977592218,1,0.8,4,916812434083,0.0,1,5721,0.7628369537817647,0,0,5,781255956610,3792,0.4999999999999999,0.0048810444659309,0.3913043478260869,0
0.5,0.2712841448463644,0,3837,0.0039840278791928,0,0.5333333333333334,4,50006060,0.0,1,1694,0.7925260980381957,1,0,1,637452560065,3689,0.3333333333333333,0.9075990592249302,0.2608695652173913,0
0.0,0.2610893072957658,1,6863,0.6148626345597165,1,0.8333333333333335,0,911230986511,0.8333333333333334,1,9731,0.9853544891826682,2,1,5,876624369582,5943,0.3333333333333333,0.7267749891641383,0.2608695652173913,0
0.75,0.6151613144420507,0,4918,0.4032540395422019,0,0.1,2,910520964539,1.0,1,54,0.8717595019265933,2,1,4,541370216080,912,0.4999999999999999,0.0711168633792328,0.0434782608695651,0
1.0,0.1528952303387469,1,9496,0.7460354771531055,1,0.4333333333333334,5,7822782898,1.0,0,805,0.3361495340564894,1,1,3,154685896596,6234,1.0,0.5650052039920426,0.6521739130434783,0
1.0,0.0068033135811152,1,2053,0.6403832188704686,1,0.1333333333333333,5,7561938412,0.6666666666666667,1,3729,0.8724717212901573,1,0,3,613076282818,2450,1.0,0.5141072722524144,0.0,0
0.75,0.7986930035933246,0,819,0.7663167097111054,1,0.0,1,2739604228,0.0,0,2317,0.6789201073930771,0,1,2,225144328606,9530,0.0,0.2600715833694528,0.5652173913043478,0
1.0,0.3792310393075533,1,1392,0.875112779097007,1,0.9333333333333336,0,7819310213,0.6666666666666667,1,5342,0.0115675628093453,1,0,6,386664501582,7430,0.3333333333333333,0.5382797263805998,0.5217391304347826,0
0.75,0.8889937686414564,0,1229,0.7646462787399149,0,0.1666666666666667,0,910081850363,0.8333333333333334,1,5505,0.2021592650536365,0,1,5,918795178318,4704,0.4999999999999999,0.1164458206914946,0.6521739130434783,0
1.0,0.8260548179925176,1,1628,0.5870054474054306,0,0.0666666666666667,0,912423363985,0.3333333333333333,0,2238,0.9199903570299652,2,1,1,781897952507,3258,1.0,0.025295243890241,0.0,0
0.75,0.7092527157662014,1,889,0.6304546573015839,1,0.5333333333333334,4,9210278486,0.1666666666666666,0,8135,0.7809075195160109,1,0,3,382909177994,2715,0.8333333333333333,0.1459326592871669,0.2608695652173913,0
0.0,0.7117533765525352,1,7819,0.6480241902410822,1,0.2333333333333333,0,716684977,1.0,1,8796,0.7374381309443309,0,0,2,107526859077,219,0.0,0.0487336183998488,0.4347826086956521,0
1.0,0.7813787806725667,1,3137,0.7153195524445306,0,0.0666666666666667,3,913108220349,0.1666666666666666,1,4700,0.0656032057873824,2,0,6,114215768155,8881,0.8333333333333333,0.8960478083775103,0.2608695652173913,0
0.25,0.3089645186109225,1,6477,0.3899276013211409,1,0.4666666666666667,3,911955538771,0.6666666666666667,0,6266,0.9882383774202456,1,1,1,432490073203,6900,0.3333333333333333,0.267176902388335,0.7391304347826086,0
0.75,0.6044775901515145,1,7577,0.5316891758073583,1,0.1666666666666667,4,1859195517,0.3333333333333333,1,8005,0.4502116651928794,1,1,0,662809539304,5722,0.3333333333333333,0.8580019560119583,0.4782608695652173,1
1.0,0.2965226255477018,0,6638,0.1113927393267463,1,0.0,0,2937353624,0.3333333333333333,1,6118,0.6504733457905034,1,0,0,720359126130,1367,0.6666666666666666,0.5532775425377032,0.0434782608695651,0
0.5,0.4145732385653197,0,2621,0.7074695271380016,0,0.1333333333333333,0,917508422917,0.0,1,8217,0.7594038964000911,0,1,4,394403950179,624,0.6666666666666666,0.1621280048678024,0.3478260869565217,0
0.5,0.865859845013536,0,7024,0.5029427592318818,1,0.9333333333333336,4,1725692173,0.1666666666666666,1,4849,0.1455638336607675,0,1,2,496351545444,4476,0.4999999999999999,0.5481730737172006,1.0,0
0.75,0.9279434244387614,0,6191,0.6258524699372439,0,0.0333333333333333,3,915259929688,0.3333333333333333,0,854,0.1556029257011159,0,0,0,457117242931,7607,0.8333333333333333,0.1205169706264794,0.3043478260869565,0
0.0,0.4510720684432545,0,8759,0.7098441397880653,0,0.4666666666666667,1,3932426944,0.1666666666666666,1,869,0.1131728572400299,0,0,2,800517926212,9156,0.4999999999999999,0.5780567743584614,0.9130434782608696,0
0.25,0.3886091145302,1,3640,0.5372326060123511,0,0.9333333333333336,0,4412767668,0.1666666666666666,1,2780,0.5104942322235249,2,0,6,319371260170,8358,0.4999999999999999,0.3466851487569321,0.6956521739130435,1
0.25,0.165630940487893,0,3735,0.324698772283249,0,0.8,2,5686099083,0.3333333333333333,1,5102,0.6977679125170552,0,1,6,782316464160,2183,0.0,0.2451925727114103,0.8695652173913043,0
0.5,0.8083443580139731,0,7532,0.0665041580727827,0,0.5666666666666668,1,7012897257,0.3333333333333333,0,2461,0.1155075763335107,0,0,2,582877311560,839,0.0,0.5314664810678047,0.4347826086956521,0
0.5,0.1126514320245844,0,5836,0.788232363949899,1,0.2666666666666667,5,8217200632,0.8333333333333334,1,3701,0.3472189434345779,2,1,0,147768842870,108,1.0,0.425370542015359,0.6956521739130435,0
0.75,0.2284790443884373,0,149,0.449906075767548,0,1.0,5,5493805880,0.6666666666666667,1,6522,0.3497447213741833,1,1,1,684851710771,9841,0.6666666666666666,0.1368542215405816,0.7391304347826086,0
0.75,0.7426026565548287,0,2392,0.3414580961888167,1,0.3333333333333333,4,919200824534,0.5,1,3870,0.0347707093784886,2,0,4,894198212681,2025,0.4999999999999999,0.4236955484057391,0.1304347826086956,0
0.75,0.4333875079275955,1,3743,0.3372740166963076,1,0.5333333333333334,3,1491368627,0.8333333333333334,0,5007,0.4229382649856155,1,1,5,706676165244,8480,0.0,0.3133458945976283,0.6956521739130435,0
0.5,0.5531305312510993,1,1255,0.2859457740096945,1,0.4,4,831516301,1.0,1,14,0.7752657818608131,2,1,2,842143406416,7326,0.8333333333333333,0.0078039792618277,0.4782608695652173,0
1.0,0.5581840184479292,0,8492,0.9724849011044848,0,0.8333333333333335,1,8720856346,0.6666666666666667,0,7716,0.2185573156532212,0,1,5,912569321910,27,1.0,0.1774915063514819,0.217391304347826,0
0.75,0.2597269838803137,0,284,0.0840986974639457,1,0.4,0,911746683558,0.5,1,4863,0.5216666733353873,0,1,0,932604863500,4528,0.8333333333333333,0.0041773330443769,0.7826086956521738,0
0.5,0.0104913437580592,1,6935,0.4438625165292645,1,0.3666666666666667,5,3278727535,0.8333333333333334,1,9615,0.5664264593494797,2,1,3,508278060011,5507,0.3333333333333333,0.340369964102735,0.2608695652173913,0
0.0,0.4133948699534018,1,4588,0.6160179326266177,0,0.2,0,5049114594,0.1666666666666666,0,1225,0.671134709490523,1,0,4,877618534607,4075,0.3333333333333333,0.0057887534869247,1.0,1
0.0,0.7305495332367017,1,341,0.7146913903787177,0,0.3,2,916966376962,0.6666666666666667,0,7088,0.8806572424306686,2,1,1,907142739247,989,0.6666666666666666,0.5919344986052301,0.9130434782608696,0
0.0,0.9630404274836498,0,9742,0.0990485545270679,1,0.3666666666666667,3,7752690739,0.1666666666666666,1,8685,0.7004487382113691,1,1,3,301329006128,5617,0.0,0.6655684215205769,0.9565217391304348,0
0.0,0.6832376539909264,0,1509,0.4343540633483439,0,0.9000000000000001,5,5692996564,0.3333333333333333,1,49,0.5365132460797926,2,0,5,559445457924,9382,0.4999999999999999,0.1049993415130197,0.4782608695652173,0
1.0,0.5501458202543661,0,3455,0.1217694165094595,1,0.5000000000000001,1,9940067100,0.1666666666666666,0,2564,0.5055096969866718,0,0,1,207012916746,8976,0.6666666666666666,0.5754895892374887,0.3043478260869565,0
0.75,0.5947726422053929,1,3334,0.6156428358516497,1,0.6333333333333334,3,1973328889,0.1666666666666666,0,1607,0.7717106868915626,2,1,6,144075647480,3225,0.1666666666666666,0.1244305143422353,0.0869565217391304,0
0.0,0.7064564405162217,1,2729,0.0678044935593383,0,0.8666666666666667,2,7863903190,0.8333333333333334,0,1530,0.449606478795469,2,0,2,729702076512,163,0.4999999999999999,0.4557532090821191,0.6956521739130435,0
0.0,0.6626391913822655,0,6024,0.6575246413574702,0,0.1,5,8417002889,0.0,1,6707,0.6652448954277917,1,0,4,957377169834,2301,0.4999999999999999,0.0580392508251925,0.0,0
1.0,0.8843742884367036,0,5237,0.6252663187102272,1,0.0333333333333333,5,3854600701,0.3333333333333333,1,3167,0.7233547932763291,2,0,3,712993419941,9673,0.8333333333333333,0.1062733693417352,0.7391304347826086,0
1.0,0.4513314936649171,0,24,0.9681517831600552,0,0.9000000000000001,1,5043497,0.0,0,832,0.175322999483841,1,1,3,381714906617,5053,1.0,0.1398754987274808,0.0869565217391304,0
0.0,0.8688446615749574,0,628,0.8091197528962472,1,0.8333333333333335,3,2065255042,0.3333333333333333,1,5783,0.8814494864418241,1,1,1,723675584055,8164,0.1666666666666666,0.572363951588704,0.1739130434782608,1
0.5,0.1718320214119634,0,9739,0.8039394163694233,0,0.9666666666666668,1,361216847,0.5,1,6226,0.8798159833228634,1,0,3,377932529412,8447,0.1666666666666666,0.7769310422431901,0.6086956521739131,0
1.0,0.4392524375476871,1,167,0.1987002646682844,0,0.2666666666666667,5,2909168796,0.8333333333333334,1,4874,0.2025753932211121,2,0,2,544081451466,4905,1.0,0.3075955472943686,0.1739130434782608,0
1.0,0.2959684359359367,0,1858,0.7822288150342789,1,0.3666666666666667,5,6769602153,0.0,0,1887,0.1095697474822245,1,1,0,445407776340,4958,0.6666666666666666,0.121504573289323,0.9130434782608696,0
0.0,0.6956958901347172,1,2697,0.7734605528226282,1,0.5000000000000001,5,7437371143,0.5,0,3790,0.3461336091516186,2,1,2,664043366901,8202,0.1666666666666666,0.173616616099312,0.0434782608695651,0
0.25,0.5897124960991416,0,599,0.4235492757131339,1,0.9666666666666668,3,913416134188,1.0,0,7284,0.4166653329225401,0,1,2,718409309598,9809,0.1666666666666666,0.1283565637537647,0.0869565217391304,1
0.5,0.2219640168591807,1,1674,0.7854756527184013,0,0.8666666666666667,4,6306746470,0.5,1,1701,0.4726285695994366,2,1,5,496545933046,1233,0.8333333333333333,0.5833609008768712,0.7391304347826086,0
0.25,0.5574807964983525,1,7120,0.1228717008988319,0,0.1333333333333333,0,9485903387,0.3333333333333333,0,8055,0.5694834008874733,0,1,6,712969747920,977,0.1666666666666666,0.5107049311506018,0.7391304347826086,0
0.0,0.966024263404677,1,9078,0.7314827225424159,0,0.7333333333333334,2,4645303591,1.0,0,4921,0.778610812130136,1,1,0,982181921343,4987,0.1666666666666666,0.6504611687171451,0.3043478260869565,0
1.0,0.6636518567696641,1,8816,0.0236611045649778,1,1.0,2,913874295985,0.0,0,3446,0.3354583211629182,2,1,4,523789515590,7863,0.3333333333333333,0.6598811250402872,0.1739130434782608,0
